Name;API Name;Phone;Phone Match;API Phone;Address;API Address;Email;Web;API Web;API Opening Hours
HoPo;Hope's Cheesecake;778 713 719;NEPRAVDA;(251) 968-5858;Sokolovská 971/193, Praha 9-Libeň, 190 00 Praha;210 E 20th Ave, Gulf Shores, AL 36542, USA;becho@neposeda.org;http://www.neposeda.org;http://www.hopescheesecake.com/;{'open_now': True, 'periods': [{'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']}
Autobus;Autobuses Juventino Rosas;778 538 275;NEPRAVDA;(918) 439-5848;Mladých Běchovic 2, Běchovice, 190 11 Praha;2134 S Garnett Rd A, Tulsa, OK 74129, USA;autobus@neposeda.org;www.neposeda.org;;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']}
Nízkoprahový klub ZVOLE;NP Klub Zvole;;NEPRAVDA;602 411 951;Březovská 346, Zvole, 252 45 Zvole u Prahy;Borová 348, 252 45 Zvole-Zvole u Prahy, Czechia;;www.zvole.info;https://www.zvole.info/obec/np-klub/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1600'}}], 'weekday_text': ['Monday: 4:00\u2009–\u20097:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 4:00\u2009–\u20097:00\u202fPM', 'Thursday: 4:00\u2009–\u20097:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
Oblastní charita Dvůr Králové - Střelka;Oblastní charita Dvůr Králové;731 604 695;NEPRAVDA;491 616 381;Palackého 99, 544 01 Dvůr Králové nad Labem;Palackého 99, 544 01 Dvůr Králové nad Labem-Dvůr Králové nad Labem 1, Czechia;strelka@charitadk.cz;www.dk.charita.cz;https://dk.charita.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Nízkoprahové zařízení pro děti a mládež v Humpolci;;737 899 092;NEPRAVDA;No phone number available;Máchova 1607, 396 01 Humpolec;Not found;"nzdmhu@charitahb.cz
";http://www.hb.charita.cz;;
Nízkoprahový klub BAN;Nízkoprahový klub BAN!;561 110 044;NEPRAVDA;737 223 898;Rubešovo náměstí 171, Havlíčkův Brod, 580 01 Havlíčkův Brod;Rubešovo nám. 171, 580 01 Havlíčkův Brod-Havlíčkův Brod 1, Czechia;"ban@charitahb.cz
";http://hb.charita.cz/nabizene-sluzby/sluzby-socialni/nizkoprahovy-klub-ban/;https://hb.charita.cz/jak-pomahame/nizkoprahovy-klub-ban/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '1200'}}], 'weekday_text': ['Monday: 1:00\u2009–\u20095:00\u202fPM', 'Tuesday: 12:00\u2009–\u20096:00\u202fPM', 'Wednesday: 12:00\u2009–\u20096:00\u202fPM', 'Thursday: 1:00\u2009–\u20096:00\u202fPM', 'Friday: 12:00\u2009–\u20093:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
eNCečko - nízkoprahové centrum pro děti a mládež Světlá nad Sázavou;Charita Oblastní Havlíčkův Brod;777 736 040;NEPRAVDA;569 432 433;Sázavská 598, 582 91 Světlá nad Sázavou;Sázavská 598, 582 91 Světlá nad Sázavou, Czechia;encecko@charitahb.cz;http://www.hb.charita.cz;https://hb.charita.cz/;
Nízkoprahový klub Relax;Alena Adámková - Relax Club;731 646 979;NEPRAVDA;773 838 831;Masarykovo náměstí 325, 509 01 Nová Paka;65, V Zahrádkách 1993, 130 00 Praha 3-Žižkov, Czechia;relax@charitajicin.cz;www.jicin.charita.cz;;
Nízkoprahový klub PoHoDa;808;731 646 979;NEPRAVDA;No phone number available;Janderova 808, Hořice, 508 01 Hořice v Podkrkonoší;Janderova 808, 508 01 Hořice-Hořice v Podkrkonoší, Czechia;pohoda@charitajicin.cz;www.jicin.charita.cz;;
Nízkoprahový klub EXIT;;731 646 979;NEPRAVDA;No phone number available;Na jihu 553, Nové Město, 506 01 Jičín;Not found;exit@charitajicin.cz;www.jicin.charita.cz;;
Nízkoprahové zařízení pro děti a mládež - Klub Budík;Nízkoprahový klub pro mládež Budík;373 700 093;NEPRAVDA;730 546 456;Šmilovského 124, Klatovy V, 339 01 Klatovy;Šmilovského 124, 339 01 Klatovy-Klatovy V, Czechia;budik@klatovy.charita.cz;www.charitakt.cz;https://www.charitakt.cz/J-P/D-M/Budik/;{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1200'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20094:00\u202fPM', 'Thursday: 12:00\u2009–\u20096:00\u202fPM', 'Friday: 12:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Nízkoprahové zařízení pro děti a mládež - Klub Chapadlo;Nízkoprahový klub pro děti a mládež Chapadlo;376 383 133;NEPRAVDA;730 546 456;Divadelní 148, Klatovy I, 339 01 Klatovy;Denisova 148, 339 01 Klatovy-Klatovy I, Czechia;chapadlo@klatovy.charita.cz;;https://www.charitakt.cz/J-P/D-M/Chapadlo/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1530'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1330'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1330'}}], 'weekday_text': ['Monday: 3:30\u2009–\u20096:00\u202fPM', 'Tuesday: 1:30\u2009–\u20097:00\u202fPM', 'Wednesday: 1:30\u2009–\u20097:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
NZDM Triangl;;731 598 871;NEPRAVDA;No phone number available;Tylova 503/18, Kutná Hora-Vnitřní Město, 284 01 Kutná Hora;Not found;charita@kh.hk.caritas.cz;http://www.kh.charita.cz;;
Galaxie;Galaxie Business Equipment, Inc.;608 774 366;NEPRAVDA;(620) 221-3469;Mírová 127, 435 21 Obrnice;913 Main St, Winfield, KS 67156, USA;matejovicova@ocss.cz;www.ocss.cz;http://www.gbeinc.com/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
VULKÁN;Vulcan;608 774 366;NEPRAVDA;No phone number available;Mírová 229, 435 21 Obrnice;Vulcan, Albuquerque, NM 87120, USA;"matejovicova@ocss.cz
";"www.ocss.cz
";;
Centrum 5KA;Centrum 5KA, z.s.;728 939 412;NEPRAVDA;778 965 814;Tylova 373, 516 01 Rychnov nad Kněžnou;Tylova 373, 516 01 Rychnov nad Kněžnou, Czechia;info@od5k10.cz;www.od5k10.cz;http://www.od5k10.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '1330'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '1330'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '1330'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '1330'}}], 'weekday_text': ['Monday: 1:30\u2009–\u20095:30\u202fPM', 'Tuesday: 1:30\u2009–\u20095:30\u202fPM', 'Wednesday: 1:30\u2009–\u20095:30\u202fPM', 'Thursday: 1:30\u2009–\u20095:30\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}
OPEN HOUSE o.p.s.;Dr. E. Beneše 309/47;775 096 716;NEPRAVDA;No phone number available;Dr. E. Beneše 309/47, Bruntál, 792 01 Bruntál;Dr. E. Beneše 309/47, 792 01 Bruntál-Bruntál 1, Czechia;openhouse@seznam.cz;www.openhousebruntal.cz;;
Free klub;Primary Night Club;731 876 683;NEPRAVDA;(312) 600-9532;Bořivojova 620/29, Slezská Ostrava-Kunčičky, 718 00 Ostrava;5 W Division St, Chicago, IL 60610, USA;freeklub@pavucina.net;www.freeklub.cz;https://www.primarynightclub.com/;{'open_now': False, 'periods': [{'close': {'day': 5, 'time': '0400'}, 'open': {'day': 4, 'time': '2100'}}, {'close': {'day': 6, 'time': '0400'}, 'open': {'day': 5, 'time': '2200'}}, {'close': {'day': 0, 'time': '0500'}, 'open': {'day': 6, 'time': '2200'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 9:00\u202fPM\u2009–\u20094:00\u202fAM', 'Friday: 10:00\u202fPM\u2009–\u20094:00\u202fAM', 'Saturday: 10:00\u202fPM\u2009–\u20095:00\u202fAM', 'Sunday: Closed']}
POINT Klubovna;Sportbar Klubovna;777 328 443;NEPRAVDA;722 303 810;Komenského 582, Mladá, 289 24 Milovice nad Labem ;Třinecká 650, 199 00 Praha 18-Letňany, Czechia;info@pointmilovice.cz;www.pointmilovice.cz;;{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: 3:00\u2009–\u200910:00\u202fPM', 'Tuesday: 3:00\u2009–\u200910:00\u202fPM', 'Wednesday: 3:00\u2009–\u200910:00\u202fPM', 'Thursday: 3:00\u2009–\u200910:00\u202fPM', 'Friday: 3:00\u2009–\u200910:00\u202fPM', 'Saturday: 3:00\u2009–\u200910:00\u202fPM', 'Sunday: 3:00\u2009–\u200910:00\u202fPM']}
Nízkoprahový klub pro děti a mládež Rachot;Nízkoprahové zařízení pro děti a mládež HoPo;583 550 237;NEPRAVDA;778 713 719;Gen. Svobody 2800/68, Šumperk, 787 01 Šumperk;Sokolovská 193, 190 00 Praha 9, Czechia;rachot@pontis.cz;http://www.pontis.cz;https://neposeda.org/hopo/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20095:00\u202fPM', 'Tuesday: 12:00\u2009–\u20095:00\u202fPM', 'Wednesday: 12:00\u2009–\u20095:00\u202fPM', 'Thursday: 12:00\u2009–\u20095:00\u202fPM', 'Friday: 12:00\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
NZDM Bedna;116;608 936 116;NEPRAVDA;No phone number available;Budovatelů 116, Příbram VIII, 261 01 Příbram;Budovatelů 116, 261 01 Příbram-Příbram VIII, Czechia;info@ponton.cz;http://www.ponton.cz;;
NZDM Pixla;Ponton z.s.;732 182 887;NEPRAVDA;773 334 363;sady Pětatřicátníků 94/27, Plzeň 3-Jižní Předměstí, 301 00 Plzeň;sady Pětatřicátníků 94/27, 301 00 Plzeň-Plzeň 3, Czechia;info@ponton.cz;http://www.ponton.cz;http://ponton.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Želváček;Želivec;724 701 600;NEPRAVDA;No phone number available;Masarykova 461, Bohosudov, 417 42 Krupka;Želivec, 285 22 Zruč nad Sázavou-Zruč nad Sázavou 1, Czechia;ivana.simankova@poradna-prava.cz;www.poradna-prava.cz;;
EZOP-Nízkoprahové zařízení pro děti a mládež;;566 616 980;NEPRAVDA;No phone number available;Drobného 301, 592 31 Nové Město na Moravě;Not found;"ezop@portimo.cz
";www.portimo.cz;;
KLUB I.P.;IP Center - Boys & Girls Clubs of the Gulf Coast;723 206 051;NEPRAVDA;(228) 392-2183;Velké náměstí 14, Prachatice I, 383 01 Prachatice;10444 Lamey St, D'Iberville, MS 39540, USA;klubip@portusprachatice.cz;www.portusprachatice.cz;https://www.bgcgulfcoast.org/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1400'}}], 'weekday_text': ['Monday: 2:00\u2009–\u20096:00\u202fPM', 'Tuesday: 2:00\u2009–\u20096:00\u202fPM', 'Wednesday: 2:00\u2009–\u20096:00\u202fPM', 'Thursday: 2:00\u2009–\u20096:00\u202fPM', 'Friday: 2:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Prev-Centrum, Nízkoprahové služby;Prev-Centrum, z. ú.;242 498 334;NEPRAVDA;233 355 459;Meziškolská 1120/2, Praha 6-Břevnov, 169 00 Praha;2, Meziškolská 1120, 169 00 Praha 6-Břevnov, Czechia;nzdm@prevcentrum.cz;http://www.prevcentrum.cz/nzdm;http://www.prevcentrum.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
SPOT NZDM Prevent;;606 089 789;NEPRAVDA;No phone number available;Zeyerovy sady 963, Vodňany II, 389 01 Vodňany;Not found;spot@prevent99.cz;www.prevent99.cz/spot/;;
CROSS Nízkoprahové zařízení pro děti a mládež Prevent;;601 536 872;NEPRAVDA;No phone number available;Lidická 193, Strakonice I, 386 01 Strakonice;Not found;cross@prevent99.cz;http://cross.prevent99.cz;;
Station 17 - Nízkoprahové zařízení pro děti a mládež Prevent;STATION 17 NZDM PREVENT;601 531 511;NEPRAVDA;725 952 177;;Spálená 727, 388 01 Blatná, Czechia;station17@prevent99.cz;http://station17.prevent99.cz;http://www.prevent99.cz/station17/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1300'}}], 'weekday_text': ['Monday: 1:00\u2009–\u20096:00\u202fPM', 'Tuesday: 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 1:00\u2009–\u20096:00\u202fPM', 'Friday: 1:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Klub Zóna;Klub Zóna Olomouc;"773 980 992
";PRAVDA;773 980 992;Střední novosadská 202/48, Nové Sady, 779 00 Olomouc;Střední novosadská 48, Nové Sady, 779 00 Olomouc-Olomouc 9, Czechia;t.valouchova@seznam.cz;http://www.zonaklub.cz;http://www.zonaklub.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1300'}}], 'weekday_text': ['Monday: 1:00\u2009–\u20096:00\u202fPM', 'Tuesday: 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 1:00\u2009–\u20096:00\u202fPM', 'Friday: 1:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
NZDM 21;Pro zdraví 21 z.ú.;702 013 352;NEPRAVDA;704 979 979;Havlíčkova 8, Beroun-Město, 266 01 Beroun;Politických vězňů 185/10, 266 01 Beroun-Beroun 1, Czechia;z.benesova@prozdravi21.cz;www.prozdravi21.cz;http://www.prozdravi21.cz/;{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
Klub pro mladé Prosapia;Mladí pro Prušánky z. s.;736 482 254;NEPRAVDA;607 938 490;Fügnerova 355/16, Děčín I-Děčín, 405 02 Děčín;Prušánky 856, 696 21 Prušánky, Czechia;j.pittnerova@prosapia-zu.cz;www.prosapia-zu.cz;http://www.proprusanky.cz/;
Nízkoprahové zařízení pro děti a mládež Kolárka;;775 650 329;NEPRAVDA;No phone number available;Na Pustině 1068, Kolín II, 280 02 Kolín;Not found;nzdm.kolarka@prostor-plus.cz;www.prostor-plus.cz;;
Nízkoprahové zařízení pro děti a mládež ve Zruči nad Sázavou - Kotelna;Kotelna;774 650 032;PRAVDA;774 650 032;Na Výsluní 719, Zruč nad Sázavou, 285 22 Zruč nad Sázavou;Na Výsluní 719, 285 22 Zruč nad Sázavou-Zruč nad Sázavou 1, Czechia;jitka.hortova@prostor-plus.cz;www.prostor-plus.cz;http://www.prostor-plus.cz/;{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}
NZDM KLÍDEK;PROSTOR PRO;495 262 202;PRAVDA;495 262 202;Čajkovského 1861/46a, Nový Hradec Králové, 500 09 Hradec Králové;46a, Čajkovského 1861, 500 09 Hradec Králové-Nový Hradec Králové, Czechia;klidek@prostorpro.cz;http://www.prostorpro.cz;http://www.prostorpro.cz;
